ds,yhat,yhat_lower,yhat_upper,product_id
2024-01-01,82.89376238614028,76.18971280650062,89.43767237943776,SPO_06
2024-01-02,81.86283849258812,75.28566210908764,88.59197222519498,SPO_06
2024-01-03,80.73785295748486,73.75367511367502,87.42526568679797,SPO_06
2024-01-04,78.00744755506904,70.9131147044254,84.8750004609239,SPO_06
2024-01-05,78.37269250289353,71.1790301597651,85.32201931041965,SPO_06
2024-01-06,76.83224621553694,69.53097395003621,83.71445022406432,SPO_06
2024-01-07,75.34628269576366,68.31643175003475,82.36659492548436,SPO_06
2024-01-08,75.65089345462957,69.15868770269408,82.48602382817676,SPO_06
2024-01-09,74.61996956108074,66.87044465699813,81.77966236194716,SPO_06
2024-01-10,73.49498402597708,66.11712965504168,80.14239813614273,SPO_06
2024-01-11,70.76457862356112,63.67543270852093,77.09301515551502,SPO_06
2024-01-12,71.12982357138931,64.06676989495504,78.31721600534495,SPO_06
2024-01-13,69.58937728403305,62.5000490849479,77.00697698235554,SPO_06
2024-01-14,68.10341524112631,61.154693265177265,73.87946220775645,SPO_06
2024-01-15,68.40802747685765,61.74517195557771,74.82719796236914,SPO_06
2024-01-16,67.37710506017324,60.15739707505197,74.43666108890662,SPO_06
2024-01-17,66.25212100193568,59.91219930617028,73.20426184717644,SPO_06
2024-01-18,63.52171707638788,56.2256301611389,70.70374708582438,SPO_06
2024-01-19,63.88696350108487,56.94546467506471,70.45107439263359,SPO_06
2024-01-20,62.346518690592944,55.52879609190498,69.19024957668765,SPO_06
2024-01-21,60.860556647681555,53.62581335588912,68.1180965894555,SPO_06
2024-01-22,61.16516888341887,54.251809832549945,67.83344509598615,SPO_06
2024-01-23,60.13424646673391,52.473234473135676,67.02062119688883,SPO_06
2024-01-24,59.009262408499886,52.32283157692394,66.35764509206368,SPO_06
2024-01-25,56.30283442048062,49.193067403401855,62.9315351233119,SPO_06
2024-01-26,56.692056782712726,49.789007245244186,63.755982095260485,SPO_06
2024-01-27,55.175587909755606,48.332077252172155,62.408164858541475,SPO_06
2024-01-28,53.713601804381,46.3505356389703,60.54607832556804,SPO_06
2024-01-29,54.042189977645805,46.94787959865299,60.46289805125456,SPO_06
2024-01-30,53.03524349850009,45.63326521975449,59.59048389023309,SPO_06
2024-01-31,51.93423537779816,44.97567090423165,59.38951398166349,SPO_06
2024-02-01,49.22780738978281,42.9095706993158,56.341255333046334,SPO_06
2024-02-02,49.6170297520118,41.94729957551347,56.58340947124885,SPO_06
2024-02-03,48.10056087905165,41.53281463953266,54.938255785489446,SPO_06
2024-02-04,46.638574773679,39.88746985775359,53.84370707515129,SPO_06
2024-02-05,46.96716294694385,39.74566356795101,53.738542770513114,SPO_06
2024-02-06,46.04225320204542,39.33669925941902,53.525097454624046,SPO_06
2024-02-07,45.02328181558959,38.14729647887481,52.21987932329625,SPO_06
2024-02-08,42.398890561820764,35.48370198584391,49.0731379975613,SPO_06
2024-02-09,42.870149658294785,36.31756368916678,49.535468010548115,SPO_06
