ds,yhat,yhat_lower,yhat_upper,product_id
2024-01-01,27951274.125998385,-115880068.78472503,172006714.382799,HOM_08
2024-01-02,14978310.087067446,-133887431.37765358,168341748.45941007,HOM_08
2024-01-03,-6851590.31288949,-147579798.18411925,144874231.26845643,HOM_08
2024-01-04,-22831291.92854742,-185214966.2544982,123051449.03127721,HOM_08
2024-01-05,-19642954.203333307,-163119587.61038885,131143946.83413371,HOM_08
2024-01-06,-4131206.0294603375,-148667268.75776288,139562225.90637067,HOM_08
2024-01-07,39459848.36614149,-113393225.05750956,190441206.84405723,HOM_08
2024-01-08,27696904.63533638,-115261998.61922522,184647159.2179069,HOM_08
2024-01-09,14723940.596320823,-126939436.84218304,155661975.844652,HOM_08
2024-01-10,-7105959.803566929,-150985553.5145461,142435436.91334218,HOM_08
2024-01-11,-23085661.419245545,-169835088.4572465,122836089.46147874,HOM_08
2024-01-12,-19897323.694072418,-178087464.72018725,129940739.9565352,HOM_08
2024-01-13,-4385575.520306967,-153299203.42483947,140762769.92197028,HOM_08
2024-01-14,39205478.85096734,-109730922.81498599,192336912.6812031,HOM_08
2024-01-15,27442535.09566827,-128902049.46901436,178304429.10090905,HOM_08
2024-01-16,14469571.032164885,-139865304.10182685,153638013.64114454,HOM_08
2024-01-17,-7360329.392214137,-167529358.40596536,136341754.38555512,HOM_08
2024-01-18,-23340031.03233565,-173557666.4389936,133081882.14164408,HOM_08
2024-01-19,-20151693.33163017,-164374229.41042662,127353166.96921678,HOM_08
2024-01-20,-4639945.182293932,-153065495.30985025,132698849.15093288,HOM_08
2024-01-21,38951109.18896455,-113013316.36975598,177194182.51852947,HOM_08
2024-01-22,27188165.4336513,-122459975.99873674,180753628.80562752,HOM_08
2024-01-23,14215201.370168438,-130484935.14538278,172554749.7347434,HOM_08
2024-01-24,-7614699.05416412,-175475182.02195874,136396846.51906273,HOM_08
2024-01-25,-23594400.74929431,-156613968.45866928,119630990.31480843,HOM_08
2024-01-26,-20406063.1035696,-159572331.05713755,125504943.65874615,HOM_08
2024-01-27,-4894315.009197282,-153485902.14952248,142501642.6918707,HOM_08
2024-01-28,38696739.30708326,-119729678.13260552,179564443.8111642,HOM_08
2024-01-29,26933795.49684024,-123910448.17087288,177786677.61088166,HOM_08
2024-01-30,13960831.378339222,-121542989.93881978,152287405.73115802,HOM_08
2024-01-31,-7869069.100980207,-150146337.87154377,140974105.814338,HOM_08
2024-02-01,-23848770.7961631,-172179539.3100915,133283462.18927814,HOM_08
2024-02-02,-20660433.150369663,-166478190.50067484,133739173.60952047,HOM_08
2024-02-03,-5148685.055973963,-147242117.0453271,150725465.285238,HOM_08
