ds,yhat,yhat_lower,yhat_upper,product_id
2024-01-01,537450.5896024582,-3962077.195945871,4977743.698774643,SPO_09
2024-01-02,208397.8975365276,-4607752.435639251,4938294.1968798805,SPO_09
2024-01-03,-195333.64507147062,-4861573.347626174,4774459.316254348,SPO_09
2024-01-04,-44561.37685681751,-4682008.381844577,4541792.065683492,SPO_09
2024-01-05,366431.8357984421,-4439242.826801271,4963867.57252615,SPO_09
2024-01-06,-47872.180937522935,-4377845.165868469,4727411.117354595,SPO_09
2024-01-07,435929.93260388164,-4390140.402329759,5348220.087954792,SPO_09
2024-01-08,522793.9281987341,-3762114.0630203146,5407754.171400137,SPO_09
2024-01-09,193741.23613175683,-4383719.0821102,4682693.053011044,SPO_09
2024-01-10,-209990.30647441544,-5333398.269713923,4379699.698514862,SPO_09
2024-01-11,-59218.03826002228,-4781651.686603756,4569927.663151267,SPO_09
2024-01-12,351775.17439401854,-4523437.6516045965,5053014.992226255,SPO_09
2024-01-13,-62528.842341424745,-4619885.024245258,4729671.69570675,SPO_09
2024-01-14,421273.27056205214,-3985645.6367048994,5388423.419035163,SPO_09
2024-01-15,508137.26551791053,-4099069.952432508,5402347.025940193,SPO_09
2024-01-16,179084.57281164848,-4885495.525810532,4804010.858862036,SPO_09
2024-01-17,-224646.97043303336,-4730607.435332389,4433509.459049972,SPO_09
2024-01-18,-73874.70285618959,-4911336.350127508,4505555.861696048,SPO_09
2024-01-19,337118.50915891957,-4750585.626494638,5375386.826642869,SPO_09
2024-01-20,-77185.50821464614,-4969807.686903874,4629905.8222704725,SPO_09
2024-01-21,406616.60468859575,-4547129.646340245,4982764.2908704635,SPO_09
2024-01-22,493480.59964485746,-3754598.2002492547,5597342.659793689,SPO_09
2024-01-23,164427.90693872588,-4571551.713251549,4796666.347299459,SPO_09
2024-01-24,-239303.6363058903,-4808011.086405336,4153398.0842787847,SPO_09
2024-01-25,-88531.36834591621,-4755305.338253103,4694425.057291729,SPO_09
2024-01-26,322461.84405094973,-4645572.981426343,5198281.1954897195,SPO_09
2024-01-27,-91842.17294006933,-4985928.795693067,4634638.810585697,SPO_09
2024-01-28,391959.9403464885,-4411863.923486205,4915613.321036184,SPO_09
2024-01-29,478823.93568500906,-4372043.7688855585,4989941.28654968,SPO_09
2024-01-30,149771.24336139968,-4284404.941569498,4869758.967475695,SPO_09
2024-01-31,-253960.2995007053,-4705181.313839238,4275482.355152677,SPO_09
2024-02-01,-103188.0315439295,-4787290.466506676,4970366.483777506,SPO_09
2024-02-02,307805.1808559769,-4272101.901557072,5182835.847134814,SPO_09
2024-02-03,-106498.83613515017,-4797175.504843456,4682089.866212953,SPO_09
2024-02-04,377303.27714991034,-3936764.5740577513,4903415.522080564,SPO_09
2024-02-05,464167.2724893497,-3796971.3674362735,4872038.054746788,SPO_09
2024-02-06,135114.57887658797,-4368002.973702605,4928837.788089445,SPO_09
2024-02-07,-268616.9652737514,-4769377.13338773,4460622.107486769,SPO_09
2024-02-08,-117844.69860540626,-5194622.966679557,4567978.635783399,SPO_09
